particula_id,paso,x,y,tipo,carga
8,19,1.079930083849452,-1.3062586618599559,Infectada,1.4202584614063771e-06
8,20,1.2201016505371973,-1.4702322295806978,Infectada,1.4202584614063771e-06
8,21,1.3605504136427897,-1.6307316912637535,Infectada,1.4202584614063771e-06
8,22,1.5010965590934569,-1.7886724994255534,Infectada,1.4202584614063771e-06
8,23,1.6416594503363728,-1.944678058968514,Infectada,1.4202584614063771e-06
8,24,1.7822024591853005,-2.0991857110662693,Infectada,1.4202584614063771e-06
8,25,1.9227094907639393,-2.2525107654908494,Infectada,1.4202584614063771e-06
8,26,2.0631743722120586,-2.4048860821885967,Infectada,1.4202584614063771e-06
8,27,2.2035958094074157,-2.5564872766660267,Infectada,1.4202584614063771e-06
9,0,0.036965827544816976,2.5,Sana,3.725755441359629e-07
9,1,0.03733768000138441,2.300060403573496,Sana,3.725755441359629e-07
9,2,0.038183103716817234,2.1001662294167183,Sana,3.725755441359629e-07
9,3,0.03962426278589977,1.9002818373364958,Sana,3.725755441359629e-07
9,4,0.04179950902648641,1.7003450259098003,Sana,3.725755441359629e-07
9,5,0.04485899397395408,1.5002662262330042,Sana,3.725755441359629e-07
9,6,0.048965514424234385,1.2999331805848442,Sana,3.725755441359629e-07
9,7,0.054303425947545676,1.0992195314003643,Sana,3.725755441359629e-07
9,8,0.06109408794602265,0.8979979392797637,Sana,3.725755441359629e-07
9,9,0.06961184666356009,0.6961621724407445,Sana,3.725755441359629e-07
9,10,0.08018813689835984,0.49366249006017526,Sana,3.725755441359629e-07
9,11,0.09318605234184806,0.2905484123524894,Sana,3.725755441359629e-07
9,12,0.10893802271100644,0.08699587476815207,Sana,3.725755441359629e-07
9,13,0.12766707887180673,-0.11670448157363761,Sana,3.725755441359629e-07
9,14,0.14942419973415824,-0.32019681473455286,Sana,3.725755441359629e-07
9,15,0.17405988887720045,-0.5231322842007273,Sana,3.725755441359629e-07
9,16,0.20124330857110703,-0.7252502371787196,Sana,3.725755441359629e-07
9,17,0.23053977719679405,-0.9264378183904204,Sana,3.725755441359629e-07
9,18,0.26151528857476025,-1.12672784123373,Sana,3.725755441359629e-07
9,19,0.29380548677522034,-1.326243040986168,Sana,3.725755441359629e-07
9,20,0.32712948013907805,-1.5251358237930723,Sana,3.725755441359629e-07
9,21,0.3612744677912554,-1.723551319521227,Sana,3.725755441359629e-07
9,22,0.3960763120463153,-1.9216117609996517,Sana,3.725755441359629e-07
9,23,0.43140537831841064,-2.119412885995978,Sana,3.725755441359629e-07
9,24,0.46715793057409044,-2.317026005191418,Sana,3.725755441359629e-07
9,25,0.5032508965839518,-2.514502378357969,Sana,3.725755441359629e-07
10,0,0.04301794076057536,2.5,Sana,6.198083930243585e-07
10,1,0.0436347267564287,2.3000959223998443,Sana,6.198083930243585e-07
10,2,0.04503608273083377,2.100261540541562,Sana,6.198083930243585e-07
10,3,0.04742301481970191,1.9004359934989783,Sana,6.198083930243585e-07
10,4,0.05102264674261293,1.7005139135235692,Sana,6.198083930243585e-07
10,5,0.056081188693833973,1.5003437039079808,Sana,6.198083930243585e-07
10,6,0.06286600870947066,1.2997343542555382,Sana,6.198083930243585e-07
10,7,0.07168196127823744,1.098468051299781,Sana,6.198083930243585e-07
10,8,0.08290059546178971,0.896319790336673,Sana,6.198083930243585e-07
10,9,0.09699413345247043,0.6930926697484114,Sana,6.198083930243585e-07
10,10,0.11455427917314395,0.4886800011714929,Sana,6.198083930243585e-07
10,11,0.13626116107236022,0.2831499634159602,Sana,6.198083930243585e-07
10,12,0.16277756569473156,0.07681324402296258,Sana,6.198083930243585e-07
10,13,0.19459597468520434,-0.12977736565153095,Sana,6.198083930243585e-07
10,14,0.23189777125687705,-0.3359023986888966,Sana,6.198083930243585e-07
10,15,0.2744559188529046,-0.5408066689803702,Sana,6.198083930243585e-07
10,16,0.3216175878239892,-0.7438850962487233,Sana,6.198083930243585e-07
10,17,0.372449513641275,-0.9448677709909064,Sana,6.198083930243585e-07
10,18,0.42601548810998324,-1.1438469328774032,Sana,6.198083930243585e-07
10,19,0.4815722149163329,-1.341124131455293,Sana,6.198083930243585e-07
10,20,0.5385943941106651,-1.537046212862172,Sana,6.198083930243585e-07
10,21,0.5967202973896261,-1.731921842123691,Sana,6.198083930243585e-07
10,22,0.6556956411274508,-1.9259985549408711,Sana,6.198083930243585e-07
10,23,0.7153356481661367,-2.1194656863447663,Sana,6.198083930243585e-07
10,24,0.7755021716238425,-2.3124648845629174,Sana,6.198083930243585e-07
